code,current,name,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,disciplines,events,birth_place,birth_country,residence_place,residence_country,occupation,lang,age,medal_date,medal_type,medal_code,discipline,event,event_type,is_medallist,medallist_binary,in_team
1919480,True,OKA Shinnosuke,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",OKAYAMA,Japan,KAMAKURA,Japan,Athlete,Japanese,20,2024-07-29,Gold Medal,1.0,Artistic Gymnastics,Men's Team,TEAM,True,1,True
1919490,True,TANIGAWA Wataru,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",FUNABASHI,Japan,"SAKAI-CHO, INBA-GUN, CHIBA PREFECTURE",Japan,Athlete,Japanese,28,2024-07-29,Gold Medal,1.0,Artistic Gymnastics,Men's Team,TEAM,True,1,True
1919491,True,KAYA Kazuma,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",TOKYO,Japan,CHIBA,Japan,Athlete,Japanese,27,2024-07-29,Gold Medal,1.0,Artistic Gymnastics,Men's Team,TEAM,True,1,True
1919492,True,HASHIMOTO Daiki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",NARITA,Japan,CHIBA,Japan,Athlete,Japanese,22,2024-07-29,Gold Medal,1.0,Artistic Gymnastics,Men's Team,TEAM,True,1,True
1919507,True,ABDUSALOMOVA Munira,Female,Athlete,TJK,Tajikistan,Tajikistan,Tajikistan,Tajikistan,TJK,['Taekwondo'],['Women +67kg'],unspecified,Tajikistan,unspecified,unspecified,Athlete,Russian,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919526,True,BLAZICKOVA Veronika,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",PILSEN,Czechia,unspecified,Czechia,Student,Czech,21,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919541,True,LIPTAK Jiri,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],['Trap Men'],BRNO,Czechia,RAJHRADICE,Czechia,Athlete,Czech,42,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919546,True,NYMBURSKY Petr,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],['50m Rifle 3 Positions Men'],TABOR,Czechia,CERNOVICE,Czechia,Athlete,"Czech, English",29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919548,True,PODHRASKY Martin,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],['25m Rapid Fire Pistol Men'],PRAGUE,Czechia,PRAGUE,Czechia,Surgeon,"Czech, English",40,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919549,True,PRIVRATSKY Jiri,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",OSTRAVA,Czechia,unspecified,Czechia,Student,"Czech, English",23,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919551,True,RAMPULA Matej,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],"['10m Air Pistol Men', '25m Rapid Fire Pistol Men']",RYMAROV,Czechia,unspecified,unspecified,"Athlete, student","Czech, English, French",24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919555,True,SMETANA Frantisek,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],['10m Air Rifle Men'],UHERSKE HRADISTE,Czechia,PLZEN,Czechia,Athlete,"Czech, English",26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919558,True,SUMOVA Barbora,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",KOLIN,Czechia,unspecified,unspecified,Athlete,Czech,29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919561,True,TOMECEK Jakub,Male,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",KYJOV,Czechia,VNOROVY,Czechia,Police officer,"Czech, English",33,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919616,True,NISHIOKA Ryusei,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Trampoline Gymnastics'],['Men'],HIGASHIOSAKA,Japan,unspecified,Japan,"Athlete, student",Japanese,20,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919628,True,MORI Hikaru,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Trampoline Gymnastics'],['Women'],"ADACHI-KU, TOKYO",Japan,"ADACHI-KU, TOKYO",Japan,Athlete,Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919675,True,GURTSIEV Georgiy,Male,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,['Taekwondo'],['Men -58kg'],unspecified,unspecified,unspecified,unspecified,Athlete,Russian,23,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919721,True,CHAIYASOMBAT Thanakhan,Male,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,['Cycling Road'],"[""Men's Road Race""]",unspecified,unspecified,AMPHOE MAE SAI,Thailand,Athlete,Thai,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919737,True,SOMRAT Phetdarin,Female,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",CHIANG MAI,Thailand,unspecified,unspecified,Athlete,Thai,29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919789,True,AKAMATSU Ryoichi,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's High Jump""]",GIFU,Japan,GIFU,Japan,"Research student, IT system engineer",Japanese,29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919790,True,AKASAKI Akira,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's Marathon""]",unspecified,Japan,unspecified,Japan,Athlete,Japanese,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919793,True,AOKI Ryoma,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 3000m Steeplechase""]",KUKI,Japan,unspecified,Japan,"Athlete, office worker",Japanese,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919803,True,DEAN Roderick Genki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's Javelin Throw""]",KOBE,Japan,unspecified,Japan,Athlete,"English, Japanese",32,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919811,True,FUJII Nanako,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's 20km Race Walk""]",NAKAGAWA,Japan,unspecified,Japan,"Athlete, office worker at Edion Co Ltd",Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919815,True,FUKUBE Mako,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's 100m Hurdles""]",AKI DISTRICT,Japan,unspecified,Japan,Athlete,Japanese,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919820,True,GOSHIMA Rino,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's 10,000m""]",ISHIKAWA PREFECTURE,Japan,unspecified,Japan,"Shiseido Japan, Business Management Department",Japanese,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919821,True,GOTO Yume,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's 1500m""]",KAKOGAWA,Japan,unspecified,Japan,Athlete,Japanese,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919822,True,HAMANISHI Ryo,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 20km Race Walk""]",OSAKA,Japan,SOKA CITY,Japan,"Athlete, supermarket clerk",Japanese,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919826,True,HASHIOKA Yuki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's Long Jump""]",KODAIRA,Japan,unspecified,Japan,"Athlete, office worker, student",Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919827,True,HATA Sumire,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's Long Jump""]",YAO CITY,Japan,unspecified,Japan,"Athlete, worked at Shibata Kogyo Co since April 2019",Japanese,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919832,True,HIGASHIDA Akihiro,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 100m"", ""Men's 4 x 100m Relay""]",unspecified,unspecified,unspecified,unspecified,Athlete,Japanese,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919847,True,IIZUKA Shota,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 200m""]",OMAEZAKI,Japan,unspecified,Japan,"Athlete, office worker","English, Japanese",33,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919850,True,IKEDA Koki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 20km Race Walk""]",HAMAMATSU,Japan,unspecified,Japan,"Athlete, office worker",Japanese,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919880,True,IZUMIYA Shunsuke,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 110m Hurdles""]",unspecified,Japan,unspecified,Japan,Student,Japanese,24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919882,True,KABASAWA Wakana,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's 5000m""]",GUNMA PREFECTURE,Japan,unspecified,Japan,Athlete,Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919895,True,KAWABATA Kaito,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 4 x 400m Relay""]",MATSUSAKA,Japan,YOKKAICHI,Japan,"Athlete, sport teacher",Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919901,True,KAWANO Masatora,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],['Marathon Race Walk Relay Mixed'],HYUGA,Japan,unspecified,unspecified,"Athlete, office worker",Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919911,True,KIRYU Yoshihide,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 4 x 100m Relay""]",HIKONE,Japan,unspecified,unspecified,Athlete,Japanese,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1919914,True,KITAGUCHI Haruka,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's Javelin Throw""]",ASAHIKAWA,Japan,TOKYO,Japan,"Athlete, office worker","English, Japanese",26,2024-08-10,Gold Medal,1.0,Athletics,Women's Javelin Throw,ATH,True,1,False
1919921,True,KOGA Yuta,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's 20km Race Walk""]",unspecified,Japan,NARUTO CITY,Japan,Athlete,Japanese,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919924,True,KOKAI Haruka,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Women's 10,000m""]",MYOKO,Japan,unspecified,Japan,"The Dai-ichi Life Insurance Company, Limited",Japanese,21,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919930,True,KOYAMA Naoki,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,['Athletics'],"[""Men's Marathon""]",SAITAMA,Japan,unspecified,Japan,Athlete,Japanese,28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919973,True,CAO Liguo,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Greco-Roman 60kg""]",GUANGXI,China,unspecified,China,Athlete,Mandarin,25,2024-08-06,Silver Medal,2.0,Wrestling,Men's Greco-Roman 60kg,HATH,True,1,False
1919979,True,QIAN Haitao,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Greco-Roman 87kg""]",unspecified,unspecified,unspecified,unspecified,Athlete,Mandarin,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919983,True,MENG Lingzhe,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Greco-Roman 130kg""]",SHANDONG,China,unspecified,China,Athlete,Mandarin,26,2024-08-06,Bronze Medal,3.0,Wrestling,Men's Greco-Roman 130kg,HATH,True,1,False
1919986,True,ZOU Wanhao,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Freestyle 57kg""]",HEZHOU,China,unspecified,unspecified,Athlete,Mandarin,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919992,True,LU Feng,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Freestyle 74kg""]",unspecified,unspecified,unspecified,unspecified,"Athlete, student",Mandarin,20,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919996,True,HABILA Awusayiman,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Freestyle 97kg""]",EMIN COUNTY,China,unspecified,unspecified,Athlete,Mandarin,26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1919998,True,DENG Zhiwei,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Men's Freestyle 125kg""]",HEBEI,China,BEIJING,China,Armed forces athlete,Mandarin,36,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920000,True,FENG Ziqi,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Women's Freestyle 50kg""]",GUANGZHOU,China,unspecified,China,Athlete,Mandarin,25,2024-08-07,Bronze Medal,3.0,Wrestling,Women's Freestyle 50kg,HATH,True,1,False
1920006,True,PANG Qianyu,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Women's Freestyle 53kg""]",SHAOSHAN,China,unspecified,China,Athlete,Mandarin,27,2024-08-08,Bronze Medal,3.0,Wrestling,Women's Freestyle 53kg,HATH,True,1,False
1920010,True,HONG Kexin,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Women's Freestyle 57kg""]",NANJING,China,unspecified,unspecified,"Athlete, student",Mandarin,21,2024-08-09,Bronze Medal,3.0,Wrestling,Women's Freestyle 57kg,HATH,True,1,False
1920016,True,ZHOU Feng,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Women's Freestyle 68kg""]",DANDONG,China,unspecified,China,Athlete,Mandarin,30,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920021,True,WANG Juan,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Wrestling'],"[""Women's Freestyle 76kg""]",unspecified,China,unspecified,unspecified,Athlete,Mandarin,29,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920049,True,NYAHORA Rutendo Joan,Female,Athlete,ZIM,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,ZIM,['Athletics'],"[""Women's Marathon""]",HARARE,Zimbabwe,PRETORIA,South Africa,Athlete,"English, Shona",35,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920055,True,LIN Xinyu,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,['Triathlon'],"[""Women's Individual""]",unspecified,China,unspecified,China,Athlete,Mandarin,22,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920065,True,MPOFU Isaac,Male,Athlete,ZIM,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,ZIM,['Athletics'],"[""Men's Marathon""]",HWANGE,Zimbabwe,BULAWAYO,Zimbabwe,"Athlete, police officer",English,35,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920081,True,ABUAKU Joshua,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Men's 400m Hurdles""]",OBERHAUSEN,Germany,FRANKFURT AM MAIN,Germany,"Athlete, model, sports soldier","English, German",28,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,False
1920082,True,AGYEKUM Emil,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]",BERLIN,Germany,BERLIN,Germany,"Athlete, sports soldier",German,25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1920083,True,ALMAS Deniz,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Men's 4 x 100m Relay""]",unspecified,unspecified,LEIPZIG,Germany,Athlete,German,27,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1920085,True,ANSAH-PEPRAH Lucas,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Men's 4 x 100m Relay""]",STUTTGART,Germany,unspecified,unspecified,Athlete,"English, German",24,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1920092,True,BREDAU Jean Paul,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Men's 400m"", ""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",POTSDAM,Germany,POTSDAM,Germany,"Athlete, sports soldier","English, German",25,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
1920096,True,BURGHARDT Alexandra,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Women's 4 x 100m Relay""]",MUHLDORF AM INN,Germany,MUNICH,Germany,Athlete,"English, German",30,2024-08-09,Bronze Medal,3.0,Athletics,Women's 4 x 100m Relay,TEAM,True,1,True
1920102,True,DEMES Eileen,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,['Athletics'],"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",unspecified,Great Britain,unspecified,unspecified,Athlete,"English, German",26,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,not_medalist,False,0,True
